season,playerId,player,teamId,drbl100_400,drbl100_full,deltaDRBL,absoluteDeltaDRBL,rank400,rankFull,rankChange,P400,PFull,LN400,LNFull,B400,BFull,fused400,fusedFull,posterior400,posteriorFull,war400,warFull,poss400,possFull
2025-26,1627752,Taurean Prince,1610612749,-0.05,0.01,0.060000000000000005,0.060000000000000005,244,235,9,0.3,0.16,-0.41,0.16,-0.18,-0.24,-0.0604,0.01,-0.0481,0.0093,0.1,0.15,779,2540
2025-26,1626220,Royce O'Neale,1610612756,-0.5,-0.26,0.24,0.24,384,344,40,-0.36,0.04,-2.75,-4.74,-0.11,-0.25,-0.53,-0.27,-0.5006,-0.2643,-0.49,0.14,3296,9346
2025-26,1641715,Cam Whitmore,1610612764,0.19,-0.27,-0.46,0.46,161,347,-186,0.24,0.24,-0.45,-0.99,0.04,-0.19,0.21,-0.3032,0.186,-0.2685,0.14,0.14,1547,1547
2025-26,1631114,Jalen Williams,1610612760,-0.25,-0.09,0.16,0.16,319,278,41,0.29,0.1,0.8,-0.46,0.03,-0.16,-0.3,-0.09,-0.2464,-0.0856,0.3,0.14,1060,3891
2025-26,1628404,Josh Hart,1610612752,-0.34,-0.07,0.27,0.27,352,270,82,-0.18,0.05,-1.32,-1.45,0.01,-0.2,-0.36,-0.07,-0.3356,-0.0683,0,0.14,3102,7884
2025-26,1631207,Dalen Terry,1610612741,-0.02,-0.13,-0.11,0.11,232,288,-56,0.3,0.16,1.71,3.36,-0.02,-0.05,-0.02,-0.14,-0.0159,-0.1288,0.12,0.14,672,2299
2025-26,1628368,De'Aaron Fox,1610612759,0.04,-0.01,-0.05,0.05,212,241,-29,0.05,0.04,0.52,-0.22,0.13,-0.17,0.04,-0.01,0.037,-0.0098,-0.13,0.13,2557,9311
2025-26,1629001,De'Anthony Melton,1610612744,-0.01,0.35,0.36,0.36,229,95,134,-0.61,0.08,0,5.54,0.19,0.02,-0.0192,0.36,-0.0132,0.3455,-0.03,0.13,443,4761
2025-26,1626167,Myles Turner,1610612749,0.46,-0.04,-0.5,0.5,73,257,-184,0.21,0.04,1.99,-0.91,0.33,0.11,0.49,-0.04,0.4617,-0.039,0.2,0.12,3322,7852
2025-26,1631210,Jacob Toppin,1610612737,0.2,0.2,0,0,160,137,23,1.27,1.27,0.42,0.49,0.07,-0.07,0.8179,0.8173,0.2029,0.2028,0.11,0.11,66,66
2025-26,1630619,Moussa Cisse,1610612742,0.01,-0.28,-0.29000000000000004,0.29000000000000004,222,353,-131,-0.47,0.13,0.76,2.39,-0.12,0.3,0.01,-0.31,0.0081,-0.2843,-0.18,0.11,855,2212
2025-26,1628389,Bam Adebayo,1610612748,-0.22,-0.47,-0.24999999999999997,0.24999999999999997,310,423,-113,-0.78,0.03,2.61,3.4,0.07,0.05,-0.24,-0.48,-0.2247,-0.4706,-0.43,0.1,2783,10045
2025-26,1641801,Emanuel Miller,1610612741,0.15,0.1,-0.04999999999999999,0.04999999999999999,172,191,-19,0.91,0.91,-0.32,-0.61,-0.02,-0.11,0.3674,0.2573,0.1487,0.1041,0.1,0.1,136,136
2025-26,1642261,Dalton Knecht,1610612747,-0.15,-0.06,0.09,0.09,281,265,16,0.45,0.12,-1.22,-2.1,0,-0.26,-0.17,-0.07,-0.1471,-0.0643,0.2,0.1,1347,2255
2025-26,1629014,Anfernee Simons,1610612738,-0.23,-0.64,-0.41000000000000003,0.41000000000000003,317,474,-157,-0.23,0.05,-1.32,-1.77,0.2,-0.15,-0.25,-0.6666,-0.2322,-0.6435,-0.35,0.09,2587,5567
2025-26,201935,James Harden,1610612746,0.55,-0.29,-0.8400000000000001,0.8400000000000001,55,358,-303,0.34,0.03,-0.61,-0.44,-0.01,0.01,0.58,-0.3,0.5498,-0.294,0.6,0.09,3508,9878
2025-26,1631243,Mouhamed Gueye,1610612737,-0.03,-0.2,-0.17,0.17,238,317,-79,-0.17,0.05,0.82,1.06,0.07,0.02,-0.03,-0.21,-0.0272,-0.2018,-0.19,0.08,1984,4910
2025-26,1642853,Rasheer Fleming,1610612756,-1.04,-0.32,0.72,0.72,472,371,101,-1.08,0.08,-1.55,0.43,0.1,-0.06,-1.72,-0.35,-1.0428,-0.3248,-0.08,0.08,275,2582
2025-26,1629026,Kenrich Williams,1610612760,-0.03,0.17,0.2,0.2,237,147,90,-0.04,0.06,0.11,0.97,-0.38,-0.17,-0.05,0.18,-0.0331,0.1701,-0.12,0.08,500,3438
2025-26,1642352,Keshad Johnson,1610612748,-0.6,-0.55,0.04999999999999993,0.04999999999999993,415,452,-37,-0.46,0.16,-0.85,0.97,0.04,0.03,-0.83,-0.64,-0.6032,-0.5489,-0.13,0.08,483,1205
2025-26,203991,Clint Capela,1610612745,0,-0.09,-0.09,0.09,227,279,-52,-0.51,0.06,-2.33,1.16,-0.17,-0.04,0,-0.09,0,-0.0853,-0.17,0.07,966,3644
2025-26,1630583,Santi Aldama,1610612763,0.16,-0.8,-0.9600000000000001,0.9600000000000001,169,507,-338,0.58,0.04,-2.22,-2.26,0,-0.09,0.17,-0.8384,0.1596,-0.8049,0.21,0.07,2930,4807
2025-26,1631111,Wendell Moore Jr.,1610612765,0.23,0.47,0.23999999999999996,0.23999999999999996,142,71,71,0.19,0.48,1.21,1.87,0.04,0.01,0.5006,0.8644,0.2329,0.4697,0.02,0.07,174,238
2025-26,1642366,Quinten Post,1610612744,0.75,0.15,-0.6,0.6,31,162,-131,1.17,0.04,2.43,-0.51,0.15,-0.11,0.82,0.16,0.7481,0.1535,0.78,0.06,2016,4757
2025-26,1641753,Chris Livingston,1610612739,0.12,0.11,-0.009999999999999995,0.009999999999999995,181,183,-2,0.59,0.59,0.37,0.24,0.18,0.08,0.4575,0.3971,0.1223,0.1062,0.05,0.05,73,73
2025-26,1628420,Monté Morris,1610612754,0.11,0.17,0.06000000000000001,0.06000000000000001,188,148,40,0.31,0.31,0.18,0.48,-0.13,-0.14,0.1848,0.2873,0.1085,0.1686,0.05,0.05,284,284
2025-26,1641813,Mark Sears,1610612749,0.18,0.18,0,0,166,145,21,0.46,0.46,0.87,0.84,0,0.11,0.5198,0.5244,0.1823,0.1839,0.05,0.05,108,108
2025-26,1642368,N'Faly Dante,1610612737,0.08,0.08,0,0,199,204,-5,0.5,0.51,0.21,0.23,0.02,-0.03,0.3354,0.3361,0.0774,0.0776,0.04,0.04,60,60
2025-26,1641726,Dereck Lively II,1610612742,0.34,0.38,0.03999999999999998,0.03999999999999998,97,88,9,0.15,0.15,1.15,1.22,-0.09,0.04,0.4767,0.5272,0.3411,0.3772,0.04,0.04,503,503
2025-26,1629632,Coby White,1610612741,0,-0.42,-0.42,0.42,223,407,-184,-0.29,0.02,1.2,1.29,0.1,0.04,0,-0.44,0,-0.4235,0.02,0.03,1257,5146
2025-26,1630644,Mac McClung,1610612754,0.26,-0.04,-0.3,0.3,123,258,-135,1.32,0.12,-0.33,-0.5,0.27,-0.01,0.614,-0.06,0.2581,-0.0448,0.15,0.03,145,590
2025-26,1641774,Tristan Vukcevic,1610612764,-0.83,-0.25,0.58,0.58,456,337,119,-0.58,0.03,-2.51,-1.67,0.11,-0.02,-0.98,-0.27,-0.829,-0.253,-0.52,0.03,1085,2975
2025-26,203952,Andrew Wiggins,1610612748,-0.58,-0.05,0.5299999999999999,0.5299999999999999,409,262,147,-0.49,0.01,-2.38,-3.31,-0.06,-0.18,-0.61,-0.05,-0.5762,-0.0489,-0.46,0.03,3214,9079
2025-26,1642449,Tolu Smith,1610612765,0.4,-0.14,-0.54,0.54,89,292,-203,2.44,0.11,-0.2,-0.37,0.12,0.23,1.24,-0.21,0.3993,-0.1362,0.24,0.02,95,369
2025-26,1643007,Taelon Peter,1610612754,-0.37,0.05,0.42,0.42,359,215,144,-1.15,0.02,-0.42,-0.59,-0.15,-0.16,-0.53,0.05,-0.3667,0.0457,-0.25,0.02,449,2099
2025-26,1631119,Jaylin Williams,1610612760,-0.29,-0.4,-0.11000000000000004,0.11000000000000004,339,404,-65,-1,0,-1.14,0.09,0.17,0.07,-0.32,-0.41,-0.2891,-0.395,-0.79,0,1817,5260
2025-26,203926,Doug McDermott,1610612758,0.16,0.15,-0.010000000000000009,0.010000000000000009,170,163,7,1.33,0,0.27,-0.75,-0.12,-0.39,0.7779,0.17,0.163,0.1541,0.11,0,53,1944
2025-26,1628449,Chris Boucher,1610612738,0.11,0.09,-0.020000000000000004,0.020000000000000004,190,198,-8,-0.01,-0.03,0.16,0.32,0.64,0.22,0.1685,0.1422,0.1076,0.0921,0,-0.01,353,367
2025-26,1631115,Orlando Robinson,1610612753,-0.04,-0.07,-0.030000000000000006,0.030000000000000006,241,271,-30,0,-0.06,-0.45,-0.45,-0.04,-0.2,-0.1491,-0.2059,-0.0437,-0.0663,0,-0.01,83,95
2025-26,201599,DeAndre Jordan,1610612740,-0.08,-0.19,-0.11,0.11,259,312,-53,0.05,-0.03,-0.57,-0.45,-0.53,-0.03,-0.2368,-0.23,-0.0752,-0.1864,0.01,-0.01,93,856
2025-26,1642845,VJ Edgecombe,1610612755,-0.01,-0.37,-0.36,0.36,228,391,-163,0.33,0,2.59,-0.24,0.01,-0.28,-0.01,-0.38,-0.0094,-0.3731,0.56,-0.01,3094,10840
2025-26,1641772,Nae'Qwan Tomlin,1610612739,0.8,0.03,-0.77,0.77,26,224,-198,1.28,-0.01,3.52,0.17,0.21,-0.06,0.93,0.03,0.8016,0.0287,0.71,-0.02,1371,4295
2025-26,1629634,Brandon Clarke,1610612763,-0.1,-0.07,0.03,0.03,269,272,-3,-0.48,-0.19,0,-0.34,-0.01,0,-0.3649,-0.2056,-0.1005,-0.0657,-0.06,-0.02,94,94
2025-26,1628415,Dillon Brooks,1610612756,0.2,-0.07,-0.27,0.27,159,273,-114,0.26,-0.01,-0.84,-0.73,0.12,-0.16,0.21,-0.07,0.1955,-0.0681,0.11,-0.03,2611,7168
2025-26,1641767,Ben Sheppard,1610612754,-0.61,-0.24,0.37,0.37,417,332,85,-0.73,-0.02,-0.36,-0.61,-0.22,-0.24,-0.66,-0.25,-0.6078,-0.2419,-0.61,-0.04,2330,5938
2025-26,1630534,Ochai Agbaji,1610612761,-0.73,-0.24,0.49,0.49,438,333,105,-0.04,-0.03,-1.11,-1.12,-0.28,-0.27,-0.85,-0.25,-0.734,-0.238,-0.01,-0.04,1254,3974
2025-26,1631250,Pete Nance,1610612749,0.54,0.74,0.19999999999999996,0.19999999999999996,58,33,25,3.73,-0.05,0.91,3.64,-0.08,-0.19,1.4938,0.79,0.5362,0.7393,0.24,-0.05,128,2914
2025-26,203486,Mason Plumlee,1610612766,-0.08,0.03,0.11,0.11,258,225,33,-0.02,-0.17,0.58,-0.07,0,0.46,-0.12,0.04,-0.0824,0.0313,0.09,-0.05,430,715
2025-26,1630163,LaMelo Ball,1610612766,-0.67,-0.5,0.17000000000000004,0.17000000000000004,429,438,-9,-1.45,-0.02,2.08,1.33,0.01,-0.17,-0.73,-0.51,-0.6669,-0.4982,-0.83,-0.05,2219,8420
2025-26,1642367,Jonathan Mogbo,1610612761,-0.15,-0.81,-0.66,0.66,282,510,-228,-0.86,-0.14,-0.08,-0.21,-0.23,-0.18,-0.3,-0.96,-0.154,-0.8058,-0.09,-0.06,204,1045
2025-26,1641824,Matas Buzelis,1610612741,-0.07,-0.24,-0.16999999999999998,0.16999999999999998,255,334,-79,0.11,-0.02,1.73,0.18,0.06,-0.04,-0.07,-0.24,-0.0658,-0.2351,-0.22,-0.07,3178,9543
2025-26,204001,Kristaps Porziņģis,1610612737,-0.19,-0.31,-0.12,0.12,291,367,-76,0.2,-0.06,-1.31,1.38,0.34,0.15,-0.22,-0.33,-0.1937,-0.3113,0.11,-0.07,1473,3335
2025-26,1631218,Trayce Jackson-Davis,1610612744,-0.25,-0.02,0.23,0.23,320,247,73,0.34,-0.09,-0.5,-2.48,0.1,0.31,-0.3,-0.02,-0.2513,-0.0183,0.15,-0.07,1033,2126
2025-26,1642461,Spencer Jones,1610612743,-0.77,-0.16,0.61,0.61,443,302,141,0.21,-0.03,-0.41,0.31,-0.08,-0.13,-0.87,-0.17,-0.7737,-0.1644,0.09,-0.07,1643,5880
2025-26,1642359,Pacôme Dadiet,1610612752,-0.1,0.09,0.19,0.19,268,199,69,-0.43,-0.37,-0.08,0.96,0.02,-0.06,-0.3137,0.13,-0.0981,0.0947,-0.05,-0.09,102,536
2025-26,203939,Dwight Powell,1610612742,0.24,-0.23,-0.47,0.47,134,327,-193,0.45,-0.07,2.54,3.64,0.03,0.48,0.29,-0.24,0.2424,-0.2283,0.22,-0.09,982,3889
2025-26,1642346,Ryan Dunn,1610612756,0.41,-0.35,-0.76,0.76,87,384,-297,0.48,-0.05,2.03,-1.68,-0.05,-0.15,0.45,-0.36,0.41,-0.347,0.38,-0.1,1986,5349
2025-26,1631133,Jabari Walker,1610612755,-0.77,-0.3,0.47000000000000003,0.47000000000000003,445,364,81,-0.77,-0.09,-2.05,0.34,-0.29,-0.03,-0.88,-0.32,-0.7691,-0.3011,-0.51,-0.1,1385,3180
2025-26,1630592,Jalen Wilson,1610612751,-0.7,-0.36,0.33999999999999997,0.33999999999999997,433,387,46,-0.71,-0.08,-1.37,2.51,0.08,0.09,-0.83,-0.38,-0.7042,-0.3588,-0.18,-0.1,1094,3387
2025-26,1630164,James Wiseman,1610612754,-0.14,-0.24,-0.09999999999999998,0.09999999999999998,278,335,-57,0.16,-0.66,-0.39,-0.17,-0.29,-0.34,-0.4843,-0.4402,-0.1408,-0.245,-0.06,-0.1,152,251
2025-26,1629645,Kevin Porter Jr.,1610612749,1,-0.18,-1.18,1.18,13,308,-295,1.16,-0.06,1.68,0.8,0.26,-0.02,1.1734,-0.19,0.9955,-0.1829,0.51,-0.1,1140,5160
2025-26,203944,Julius Randle,1610612750,0.64,0.03,-0.61,0.61,42,226,-184,0.58,-0.03,3.52,1.37,0.09,0.03,0.67,0.03,0.6375,0.0295,1.14,-0.11,4087,11066
2025-26,1626164,Devin Booker,1610612756,-0.45,-0.21,0.24000000000000002,0.24000000000000002,377,320,57,-0.43,-0.04,-1.05,4.05,0.16,0.11,-0.47,-0.21,-0.445,-0.2055,-0.56,-0.11,3573,9091
2025-26,1628998,Cody Martin,1610612754,-0.25,-0.19,0.06,0.06,322,313,9,-0.79,-0.78,-0.3,-0.04,0.14,0.23,-0.4616,-0.3567,-0.2503,-0.1935,-0.11,-0.11,237,237
2025-26,1642885,Mohamed Diawara,1610612752,-0.38,0.16,0.54,0.54,361,156,205,-1.77,-0.13,-0.52,-0.48,-0.22,-0.25,-0.65,0.17,-0.3847,0.1574,-0.38,-0.11,337,2495
2025-26,1642859,Jase Richardson,1610612753,-0.12,-0.25,-0.13,0.13,273,338,-65,1.01,-0.15,1,-0.02,-0.16,-0.2,-0.17,-0.27,-0.1193,-0.2488,0.28,-0.13,565,2343
2025-26,1643141,Jahmyl Telfort,1610612746,-0.27,-0.23,0.04000000000000001,0.04000000000000001,331,328,3,-1.29,-1.29,-0.09,0.08,0.07,0.34,-0.6864,-0.5906,-0.2666,-0.2294,-0.14,-0.14,127,127
2025-26,1630557,Corey Kispert,1610612764,0.91,-0.12,-1.03,1.03,17,285,-268,0.73,-0.09,1.87,-2.38,-0.1,-0.13,1.0411,-0.13,0.9148,-0.1246,0.46,-0.15,1537,4588
2025-26,203967,Dario Šarić,1610612758,-0.22,-0.27,-0.05000000000000002,0.05000000000000002,306,348,-42,-1,-1.11,0.21,0.15,-0.42,-0.2,-0.46,-0.5396,-0.221,-0.2698,-0.14,-0.15,200,200
2025-26,1627742,Brandon Ingram,1610612761,-0.22,-0.07,0.15,0.15,312,274,38,-0.71,-0.04,-1.18,-1.88,-0.05,-0.23,-0.23,-0.07,-0.2189,-0.0687,-0.69,-0.15,3894,10501
2025-26,1642935,Chucky Hepburn,1610612761,-0.2,-0.22,-0.01999999999999999,0.01999999999999999,299,324,-25,-1.79,-1.79,-0.04,-0.27,0.05,-0.08,-0.9642,-1.0535,-0.202,-0.2207,-0.15,-0.15,53,53
2025-26,204060,Joe Ingles,1610612750,-0.16,-0.64,-0.48,0.48,284,476,-192,-0.9,-0.57,0,-1.92,-0.06,-0.39,-0.4789,-0.84,-0.1649,-0.6426,-0.09,-0.16,105,651
2025-26,1641713,GG Jackson,1610612763,-0.53,-0.15,0.38,0.38,391,297,94,-1.38,-0.1,-1.2,-1.57,0.41,-0.03,-1.01,-0.16,-0.5268,-0.1536,-0.19,-0.17,218,4773
2025-26,1642443,Jahmir Young,1610612748,-0.53,-0.92,-0.39,0.39,392,533,-141,-2.55,-1.27,-0.67,-1.45,0.01,-0.14,-1.5453,-1.8,-0.5287,-0.9198,-0.26,-0.17,104,209
2025-26,202066,Garrett Temple,1610612761,-0.23,-0.65,-0.42000000000000004,0.42000000000000004,314,477,-163,-1.08,-1.06,-0.68,-0.45,-0.03,0.03,-0.8084,-1.09,-0.231,-0.6505,-0.1,-0.17,86,296
2025-26,1629027,Trae Young,1610612737,-0.54,-0.7,-0.15999999999999992,0.15999999999999992,399,487,-88,-0.91,-0.29,-0.65,-1.22,0,0.14,-0.69,-0.78,-0.5351,-0.6972,-0.64,-0.18,810,1685
2025-26,1628975,Jevon Carter,1610612741,0.2,0.08,-0.12000000000000001,0.12000000000000001,157,205,-48,0.79,-0.15,-2.65,-1.36,0.08,-0.27,0.25,0.08,0.2027,0.0759,0.28,-0.19,857,3661
2025-26,1631230,Dominick Barlow,1610612755,-0.47,0.08,0.5499999999999999,0.5499999999999999,380,206,174,-0.16,-0.09,-0.12,-1.82,-0.12,-0.1,-0.52,0.08,-0.4684,0.0778,-0.22,-0.21,1756,6977
2025-26,1642382,Branden Carlson,1610612760,-0.51,-0.4,0.10999999999999999,0.10999999999999999,385,405,-20,0.03,-0.29,-2.01,-2.78,0.37,0.01,-0.66,-0.44,-0.5148,-0.3991,0.14,-0.21,673,1951
2025-26,1641733,Nick Smith Jr.,1610612747,-0.6,-0.48,0.12,0.12,414,429,-15,0.45,-0.38,2.06,1.57,-0.1,-0.38,-0.81,-0.54,-0.5993,-0.4764,0.09,-0.21,651,1497
2025-26,1641809,Drew Peterson,1610612766,-0.35,-0.48,-0.13,0.13,355,430,-75,-1.24,-1.46,-0.29,-0.42,0.16,-0.03,-0.62,-0.8556,-0.3493,-0.482,-0.22,-0.22,215,258
2025-26,1631204,Marcus Sasser,1610612765,-0.11,0.32,0.43,0.43,270,105,165,-1.1,-0.32,0,0.81,-0.12,-0.42,-0.4768,0.35,-0.1058,0.3167,-0.07,-0.22,70,1902
2025-26,1641842,Ronald Holland II,1610612765,-0.43,-0.3,0.13,0.13,374,365,9,-0.03,-0.1,-1.78,1.08,-0.17,-0.21,-0.47,-0.31,-0.4341,-0.3006,-0.08,-0.23,2341,6410
2025-26,203076,Anthony Davis,1610612742,0.28,-0.32,-0.6000000000000001,0.6000000000000001,115,372,-257,0.01,-0.25,0.21,-0.49,0.24,-0.26,0.32,-0.3406,0.2824,-0.3163,0.08,-0.23,1554,2606
2025-26,1642282,Hunter Sallis,1610612755,-0.3,-0.49,-0.19,0.19,341,436,-95,-2.39,-2.38,-0.4,-0.35,-0.33,-0.23,-0.87,-1.3898,-0.3032,-0.4873,-0.24,-0.24,107,108
2025-26,1630314,Brandon Williams,1610612742,-0.08,-0.16,-0.08,0.08,262,303,-41,-0.81,-0.12,2.64,0.23,0.06,-0.1,-0.09,-0.16,-0.0827,-0.1551,-0.55,-0.25,2433,6385
2025-26,1642403,Isaac Jones,1610612758,-0.23,-0.28,-0.05000000000000002,0.05000000000000002,315,354,-39,-1.26,-2.31,-0.61,-0.92,-0.15,0,-0.8878,-0.68,-0.2302,-0.28,-0.11,-0.26,70,140
2025-26,1642863,Khaman Maluach,1610612756,-0.41,-0.55,-0.14000000000000007,0.14000000000000007,368,453,-85,-0.92,-0.46,-0.76,-0.42,-0.05,0.04,-0.83,-0.62,-0.4119,-0.5514,-0.15,-0.28,164,1608
2025-26,1628396,Tony Bradley,1610612754,-0.42,0.01,0.43,0.43,371,237,134,0.09,-0.4,-1.54,-1.4,-0.43,-0.09,-0.5,0.01,-0.4222,0.009,0.05,-0.28,1055,1883
2025-26,1642959,Chris Youngblood,1610612760,-0.64,-0.49,0.15000000000000002,0.15000000000000002,423,437,-14,-0.75,-0.94,-0.73,-0.64,0.1,0.09,-0.97,-0.63,-0.6412,-0.4906,-0.26,-0.28,374,704
2025-26,1642876,Adou Thiero,1610612747,-0.54,-0.18,0.36000000000000004,0.36000000000000004,395,310,85,-1.74,-1.07,-0.57,0.42,0.13,0.26,-1.0104,-0.24,-0.5383,-0.1806,-0.24,-0.29,253,608
2025-26,202685,Jonas Valančiūnas,1610612743,-0.66,-0.63,0.030000000000000027,0.030000000000000027,428,472,-44,-0.94,-0.24,-1.85,-1.63,-0.1,-0.14,-0.76,-0.67,-0.6621,-0.6332,-0.28,-0.29,1325,3441
2025-26,1642277,Johnny Furphy,1610612754,-0.18,0.08,0.26,0.26,289,207,82,1.11,-0.31,-0.52,0.69,-0.35,-0.2,-0.26,0.084,-0.1767,0.0781,-0.08,-0.29,474,2685
2025-26,1627741,Buddy Hield,1610612744,-0.68,-0.35,0.33000000000000007,0.33000000000000007,431,385,46,-0.85,-0.26,-4.64,-2.96,0.07,-0.09,-0.75,-0.37,-0.6831,-0.3489,-0.66,-0.3,1893,3313
2025-26,1630679,Ethan Thompson,1610612754,-0.01,-0.39,-0.38,0.38,230,400,-170,0.64,-0.32,0.32,2.12,0.01,-0.05,-0.0187,-0.42,-0.0135,-0.3914,-0.08,-0.31,397,2741
2025-26,1631093,Jaden Ivey,1610612765,-0.88,-0.36,0.52,0.52,458,388,70,-0.35,-0.3,0.06,-0.56,-0.15,-0.23,-1.12,-0.3861,-0.8768,-0.3611,-0.21,-0.31,687,2896
2025-26,1642873,Amari Williams,1610612738,0,-0.32,-0.32,0.32,224,373,-149,-0.24,-1.25,-0.14,-2.2,-0.16,0.22,0.01,-0.43,0.004,-0.3167,-0.03,-0.32,133,559
2025-26,1642950,Lachlan Olbrich,1610612741,-0.42,-0.53,-0.11000000000000004,0.11000000000000004,372,447,-75,-1.89,-0.6,0,1.08,-0.23,0.14,-1.0099,-0.61,-0.4158,-0.5337,-0.21,-0.32,140,1400
2025-26,1626204,Larry Nance Jr.,1610612739,-1.09,-0.43,0.6600000000000001,0.6600000000000001,474,412,62,-1.62,-0.46,-1.67,-2.13,0.07,-0.1,-1.3066,-0.48,-1.0938,-0.4349,-0.66,-0.32,1028,1927
2025-26,1626172,Kevon Looney,1610612740,-0.63,-0.38,0.25,0.25,421,395,26,-0.78,-0.65,-0.22,0.04,-0.14,-0.27,-0.83,-0.44,-0.6253,-0.3815,-0.21,-0.33,611,1304
2025-26,1641752,Bobi Klintman,1610612765,-1.1,-1.25,-0.1499999999999999,0.1499999999999999,476,558,-82,-3.19,-1.92,-1.25,-0.56,-0.34,-0.37,-2.0478,-2.06,-1.0997,-1.2522,-0.46,-0.33,232,310
2025-26,1642857,Kasparas Jakučionis,1610612748,0.06,-0.44,-0.5,0.5,207,417,-210,-0.45,-0.22,-0.17,-1.15,0,-0.11,0.1259,-0.46,0.06,-0.4394,0.05,-0.33,241,4275
2025-26,1630548,Johnny Juzang,1610612750,-0.11,-0.82,-0.71,0.71,271,514,-243,-0.91,-1.76,0.42,-1.17,-0.04,-0.25,-0.3381,-1.2676,-0.1127,-0.8236,-0.09,-0.34,103,371
2025-26,1642271,Kyle Filipowski,1610612762,0.02,-0.15,-0.16999999999999998,0.16999999999999998,218,298,-80,-0.17,-0.13,1.42,0.8,-0.11,-0.11,0.02,-0.15,0.0185,-0.1462,0.2,-0.34,2320,7667
2025-26,1631110,Jeremy Sochan,1610612759,-0.74,-0.85,-0.10999999999999999,0.10999999999999999,441,521,-80,-1.18,-0.53,-3.25,-4.54,-0.19,-0.13,-0.86,-0.94,-0.7403,-0.8511,-0.56,-0.37,1242,1915
2025-26,1628997,Caleb Martin,1610612742,-0.42,-0.12,0.3,0.3,373,286,87,-0.79,-0.3,-2.49,-2.29,-0.02,-0.17,-0.52,-0.13,-0.4192,-0.1231,-0.3,-0.37,982,3590
2025-26,1630591,Jalen Suggs,1610612753,0.57,-0.18,-0.75,0.75,52,311,-259,0.84,-0.17,3.22,1.86,0,-0.32,0.62,-0.19,0.5695,-0.1844,0.68,-0.38,2117,6589
2025-26,1631247,Luke Travers,1610612739,-0.22,-0.97,-0.75,0.75,309,537,-228,-1.89,-1.79,-1.22,-1.73,0.25,0.03,-0.33,-1.4134,-0.2209,-0.9675,-0.42,-0.38,434,434
2025-26,1630700,Dyson Daniels,1610612737,-0.55,-0.61,-0.05999999999999994,0.05999999999999994,406,465,-59,-1.36,-0.11,1.58,2.86,-0.29,-0.27,-0.58,-0.62,-0.5538,-0.6086,-1.51,-0.38,4214,10718
2025-26,1631120,JD Davison,1610612745,0.37,-0.69,-1.06,1.06,94,484,-390,-1.76,-1.13,-0.38,0.35,0.1,-0.02,0.62,-0.85,0.3685,-0.6893,-0.19,-0.4,304,858
2025-26,1641711,Gradey Dick,1610612761,0.31,-0.23,-0.54,0.54,104,329,-225,-0.07,-0.26,2.48,-0.39,-0.12,-0.24,0.34,-0.24,0.3068,-0.2298,-0.12,-0.4,1876,4505
2025-26,1629651,Nic Claxton,1610612751,0.2,0.19,-0.010000000000000009,0.010000000000000009,158,140,18,0.46,-0.15,-0.74,-3.96,0.19,0.14,0.21,0.19,0.1978,0.1853,0.27,-0.4,3085,7832
2025-26,1642345,Oso Ighodaro,1610612756,-0.55,-0.39,0.16000000000000003,0.16000000000000003,405,401,4,-0.47,-0.16,2.52,2.8,-0.24,0.04,-0.6,-0.4,-0.5462,-0.3892,-0.62,-0.4,1999,7198
2025-26,203914,Gary Harris,1610612749,0.28,-0.53,-0.81,0.81,116,448,-332,-0.27,-0.43,-0.25,-0.72,-0.23,-0.2,0.33,-0.57,0.2794,-0.5301,-0.15,-0.41,1054,2660
2025-26,1628989,Kevin Huerter,1610612741,-0.23,-0.42,-0.18999999999999997,0.18999999999999997,313,410,-97,-0.18,-0.19,-1.56,0.02,-0.12,-0.29,-0.25,-0.43,-0.2292,-0.4171,-0.03,-0.42,2282,6452
2025-26,1631260,AJ Green,1610612749,0.07,-0.06,-0.13,0.13,201,268,-67,0.53,-0.14,-0.02,0.31,-0.15,-0.21,0.08,-0.06,0.0749,-0.0587,0.77,-0.43,3246,9285
2025-26,1642269,Devin Carter,1610612758,-0.09,-0.39,-0.30000000000000004,0.30000000000000004,264,402,-138,-0.68,-0.43,0.13,-0.11,-0.04,-0.29,-0.13,-0.42,-0.0862,-0.3922,0.04,-0.43,298,2823
2025-26,1630256,Jae'Sean Tate,1610612745,-0.62,-0.42,0.2,0.2,420,411,9,-0.42,-0.72,-1.6,-4.04,-0.43,-0.36,-0.89,-0.47,-0.6215,-0.4184,-0.09,-0.44,481,1621
2025-26,1641998,Trey Jemison III,1610612752,-0.27,-0.47,-0.19999999999999996,0.19999999999999996,329,425,-96,-1.07,-2.42,-0.37,-0.87,-0.06,-0.33,-0.6807,-0.74,-0.2694,-0.4669,-0.12,-0.44,131,342
2025-26,1641730,Noah Clowney,1610612751,-0.07,-0.34,-0.27,0.27,254,381,-127,0.25,-0.18,1.86,0.61,0.13,0.1,-0.07,-0.35,-0.0656,-0.3406,-0.08,-0.44,2864,7223
2025-26,1641780,Johni Broome,1610612755,-0.29,-1.1,-0.81,0.81,338,547,-209,-3.49,-3.32,-0.89,-1.57,-0.13,-0.09,-0.64,-2.1883,-0.2874,-1.1023,-0.42,-0.45,163,203
